,Okrug,Division,DivLatitude,DivLongitude,VenueId,VenueName,VenueLatitude,VenueLongitude,VenueCategory
169,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4bb0ce3bf964a520a45e3ce3,Courvoisier,55.77280539160545,37.63026477897896,French Restaurant
170,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5cc34639a197930036aea1ff,Botanist Bar,55.77742,37.632828,Cocktail Bar
171,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,50f03723e4b037d5ac7fe978,Пир пирогов,55.77784738769842,37.63264260802964,Gourmet Shop
172,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,553a6a43498e3ebea0eab68d,Upside Down Cake,55.77759008360768,37.63283253582717,Cupcake Shop
173,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4daffc5a93a06157683b407d,Малая Сухаревская площадь,55.773094,37.630014,Plaza
174,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4bf52a3fcad2c92830ac9c99,Katie O'Shea's,55.777362330025156,37.63393384578048,Irish Pub
175,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5771502c498e8d87b166c394,Tin Woodman Bar,55.77775962174763,37.63303255853235,Burger Joint
176,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5985ef00e97dfb6a1580952f,Skuratov,55.77804131786285,37.63270406425944,Coffee Shop
177,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4c725e379e706dcbc3884a62,Кулинарная лавка братьев Караваевых,55.77961,37.62867,Bakery
178,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5a27e4d7780eee6e5bd8e1dc,Yumbaker,55.77791615473136,37.63299643993378,Bakery
179,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4b9a3013f964a5207ea335e3,Мадам Галифе,55.77750312823078,37.63319117242636,Modern European Restaurant
180,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,55ae33ac498e57d6b1bab75b,Кулинарная лавка братьев Караваевых,55.77770338642692,37.63311478290368,Bakery
181,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5d7d2a5f8bdecb0008b6449e,Кабинет 3.14,55.771758,37.625569,Cocktail Bar
182,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,54a19339498efecb7eef54fd,Котокафе Котики и люди (Котики и люди),55.77656364245276,37.63033853830668,Café
183,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4e0f536918a8bf9784d61ff2,Райский пирожок,55.777860614378206,37.63303219790605,Café
184,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,51f796082fc63223550a5b0a,Чайхона № 1,55.77784527958875,37.63330043376971,Middle Eastern Restaurant
185,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,4d4d3ca4869cf04d700fdbae,Музей «Cеребряного века» (Дом В. Я. Брюсова),55.77835,37.633183,Art Museum
186,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,581de5203c94c10b9231a6d2,Double B Coffee & Tea (Даблби),55.7778411203104,37.632944548858326,Coffee Shop
187,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,500548dee4b0f953a31c7b24,ПарикмахерЪ,55.77904234902041,37.63209273301202,Cosmetics Shop
188,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5c5e88e4cabcff002ce23338,Starbucks,55.779786,37.628937,Coffee Shop
189,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,59ce5be67dc9e141714be9ad,Lari,55.77962826297395,37.62890898556109,Caucasian Restaurant
190,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,559d7e80498e41e2c5cf4a8e,Simit House Cafe & Bakery,55.77893972300599,37.62385960364973,Coffee Shop
191,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,51c721fa498ea045623659e1,Garden cafe,55.77785969838219,37.63282981072963,Café
192,Central Administrative Okrug,Meshchansky,55.77583333333333,37.6275,5406f68f498e54551f1a699e,Plantarum,55.777235258603625,37.63482838869094,Flower Shop
193,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,55ec0e57498e3c52316872e0,Velobeat,55.74759776530513,37.537826317896766,Cycle Studio
194,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5bc4786ea35dce002ca2bdc4,Soul in the Bowl,55.747009,37.538961,Poke Place
195,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,57e4d501498e68a3144b7806,Зелёная точка,55.74786273526838,37.53617260524076,Café
196,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5d29eabf38c7d6002364009f,Touch of Matcha,55.747006650814754,37.5347900390625,Modern European Restaurant
197,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4fad1798e4b0b6ff84d9a761,World Class,55.74687,37.53955,Gym / Fitness Center
198,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,519c91fb498e98ce77f31ab6,Double B Coffee & Tea (Даблби),55.746863192201694,37.538525585434165,Coffee Shop
199,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,53bd0257498eb6945fd811bf,Magia di Gamma,55.746779422552805,37.539768361287145,Jewelry Store
200,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4bbdf308a8cf76b07e5fb2fd,BAMBOO.BAR,55.7464109805875,37.53936420242738,Asian Restaurant
201,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5086475ce4b0556d43d077b7,Novotel Moscow City,55.748132,37.536576,Hotel
202,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4dc27e6fd1643ed27a4f9f31,Massimo Dutti,55.74881247738248,37.539554652836664,Boutique
203,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4bf0049ed4f70f47cd5c390f,Tutto Bene,55.747115,37.539078,Italian Restaurant
204,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5e1ee5549dfc6900078c55b4,Remy Kitchen Bakery,55.746025,37.537218,Restaurant
205,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5be8574935811b002c2cc3fd,Surf Coffee,55.7479321748916,37.533263678994295,Coffee Shop
206,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4bc48779b492d13a1620aa60,Мастерская Петра Фоменко,55.743456,37.535394,Theater
207,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4eecb09493add02fcb352461,Wine City,55.74686336306143,37.538124812921396,Wine Shop
208,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,56139aab498e3375055152ca,Tim'n'Tim,55.74668899461868,37.53671252867225,Ice Cream Shop
209,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,54942608498e5586ede41c17,Asia Beauty Spa,55.74808654274622,37.53563676036177,Spa
210,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5108e99d8acad1fce8015030,Mary Chocolatier,55.74672283064224,37.53674268722534,Candy Store
211,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,53749f5e498e4245915bcf96,Кофепорт,55.74969485438753,37.537894150769176,Coffee Shop
212,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,55f84756498ebcae68d1961b,Simplewine,55.746836645121704,37.5379279450734,Wine Shop
213,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4e9a93219a52edbd6562b544,Levi's Store,55.74859508582065,37.53901549913104,Clothing Store
214,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4d7b42a3f260a093113124ba,Afimall City (Афимолл Сити),55.749265061159356,37.54034757614136,Shopping Mall
215,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,57f0fbcacd10104373ec4873,Encore Fitness,55.7497314759366,37.5339327591022,Gym / Fitness Center
216,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,518781ef498e0e314393de09,Веселая затея,55.74855800715796,37.538901608700925,Gift Shop
217,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4e6a122caeb7c31e42e17e4f,Organic Shop,55.74905579214729,37.53993671588692,Cosmetics Shop
218,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4e0721c1b61c60b045432bbb,Okko,55.74862877540873,37.53795608952028,Multiplex
219,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,58cbd1c115fb4349beb197b7,Lexus Dome,55.74948720679078,37.53381959045551,Performing Arts Venue
220,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4fb12ed9e4b0ffee0cf3a162,Rendez-Vous,55.74910521591314,37.53900623296076,Shoe Store
221,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5327e700498ee8e6c79bce43,Coffee Bean,55.74827774872753,37.54024391986831,Coffee Shop
222,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5ae857c38194fc002cbe61c5,Панорама 360,55.74971502427004,37.53779539189613,Scenic Lookout
223,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4e4e9b38b0fb088f3c0fab0b,Sixty,55.749389626126536,37.53726800054967,Mediterranean Restaurant
224,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,58ee2402cf44512b7d02549f,Ателье Мэри Трюфель,55.743246,37.536715,Tailor Shop
225,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5c83b9849d7468002b4dffa7,Vietvkus (Вьетвкус),55.747753,37.53189,Vietnamese Restaurant
226,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5a0d7a201de7656d7d3dd757,Duckit,55.74831046454793,37.540537956709784,Asian Restaurant
227,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,57fddeb1498ee9134ba75f70,5 Элемент,55.74922394155162,37.541942038544626,Gym / Fitness Center
228,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,518d261a498ef250657db432,Крыша мастерской Петра Фоменко,55.743368428136954,37.53560222160504,Roof Deck
229,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,59b987064aa3f821cd8d6c00,Моремясо,55.750828479743824,37.538913780133534,Seafood Restaurant
230,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5c48930779f6c7002c28bbd1,The Finch,55.749716378890895,37.53769093121339,Restaurant
231,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5d86c85c6c23c00007954932,Birds,55.74994096174952,37.53455637168885,Nightclub
232,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4dc6a261b0fb5556cd0dec37,Starbucks,55.749074,37.5398,Coffee Shop
233,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,585b30a58ab03f69fef318f6,Ruski,55.74932952331338,37.53403181809103,Russian Restaurant
234,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,54fac7dd498e5e44689a7b2d,Сырный сомелье,55.74811263734988,37.543707512592505,Cheese Shop
235,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,50fd9c8fe4b05d91387bed1f,Магазин Модной Одежды BrandLook,55.74427610192781,37.54310078720977,Boutique
236,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,52a44421498e7b5b18c8f6df,Чайхона Кутузовский,55.74378181520017,37.5332959352398,Caucasian Restaurant
237,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,4fe44354e4b0b1bb7eb5c1bf,Ботанический сад Первого МГМУ,55.747024,37.530023,Botanical Garden
238,Central Administrative Okrug,Presnensky,55.74666666666667,37.53694444444445,5278a51d498e81f0fc9fee53,Вай Тай,55.742622304584096,37.53597021102905,Massage Studio
239,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5873efeecc05d10fb63e58ee,SHISHA CITY Таганская,55.739493891867035,37.654474750275796,Hookah Bar
240,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5c5ac4c0e07550002cf395ff,Hookah Smokers Lounge,55.74228862720882,37.655285596847534,Hookah Bar
241,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5c2e46b7acc5f5002ca0d7f3,Skuratov,55.74343467005703,37.65327106397663,Coffee Shop
242,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4d52e9f63626a09385ad33bd,La Salute,55.74340918396981,37.65601818587702,Gym / Fitness Center
243,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4ef9b8da29c268318b63b31f,iCases,55.7424453169159,37.65227595785042,Electronics Store
244,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,506efacbe4b0ebbd348d2d46,Лаборатория бега RunLab,55.73993581368223,37.65082410303222,Sporting Goods Shop
245,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5e65376e6121ca0008b48ae2,Алёша и графин,55.743347,37.652111,Bar
246,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5c5efdcc92e7a9002cd50cc4,Brasserie Lambic,55.743404,37.65211,Beer Bar
247,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,55218d85498eef139bb33bb7,Varka (Варка),55.742063597939584,37.65526700799396,Pub
248,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4b65bab9f964a52029fc2ae3,Содружество актёров Таганки,55.743313563202754,37.654401239182754,Theater
249,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4d2c70826e27a143ee2c4124,Model-357,55.739786016207255,37.65041501237026,Dance Studio
250,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4f97f4fee4b0e6b5de637ba8,Театр драмы и комедии «На Таганке»,55.74302454383414,37.65427815710937,Theater
251,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5b97ca74cabcff002c463e86,Method • Beer & Munchies,55.741543153782736,37.659624294397155,Bar
252,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,507451f8e4b005f1515c674c,Красный карандаш,55.738234694293965,37.653623426855305,Arts & Crafts Store
253,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5388b661498ef911b51f829e,Клуб Игоря Бутмана на Таганке,55.74290120842597,37.653256169660246,Jazz Club
254,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4ff2f1ace0e27aa420a2785c,Мегафон,55.74121389208925,37.65709619350701,Mobile Phone Shop
255,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,595ba8b56fd626672cd5f9cd,Косой Маркс,55.741625299006024,37.65615498072315,Bar
256,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,54761703498e43be5a1dc428,Вкусвилл,55.74090632889288,37.65104604715461,Health Food Store
257,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4ee5d7c19adf398200c6d083,Азбука вкуса,55.74020441125363,37.65383255307206,Gourmet Shop
258,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4c94713d15829521df701ea8,Bunker-42 (Бункер-42),55.741619889833665,37.64882769356966,History Museum
259,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,54575b8a498edcd92f7405bc,Клаустрофобия,55.743667122263645,37.648882511064926,Arcade
260,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4f0328bd5c5c51dd317df71c,Sneakerhead,55.74120238131777,37.6527359259444,Shoe Store
261,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4f27bc230cd6d8faff785890,Simplewine,55.740499593016104,37.651422086634554,Wine Shop
262,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4e6395011f6ef7d07b30578c,Мегуми,55.74248621752843,37.65252183699896,Cosmetics Shop
263,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,4f3fb38ee4b0f13aa63e7aca,"Школа танцев ""Держи ритм""",55.73804401605979,37.65077160801755,Dance Studio
264,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5c27a8b441b6c90025e0b195,Harat's Pub,55.74065440429204,37.65431307199936,Irish Pub
265,Central Administrative Okrug,Tagansky,55.74138888888889,37.65416666666667,5c9611798afbe0002d86c41f,Вегетарианский фудкорт «Брокколи»,55.741605,37.653003,Food Court
